0	[((5600735600, 5600735601, 0), 0), ((5600735601, 5600735600, 0), 1), ((5600735600, 86550000, 0), 10), ((86550000, 86575154, 0), 12), ((86575154, 86498303, 0), 19), ((86498303, 5600735599, 0), 31), ((5600735599, 86575168, 0), 32), ((86575168, 86508306, 0), 44), ((86508306, 86466788, 0), 62), ((86466788, 86431956, 0), 74), ((86431956, 86431970, 0), 92), ((86431970, 86431978, 0), 113), ((86431978, 86431980, 0), 129), ((86431980, 86431990, 0), 131), ((86431990, 86431997, 0), 143), ((86431997, 5406929331, 0), 153), ((5406929331, 86432015, 0), 161), ((86432015, 86432019, 0), 167), ((86432019, 86432023, 0), 168), ((86432023, 86432036, 0), 173), ((86432036, 86432045, 0), 181), ((86432045, 86432074, 0), 190), ((86432074, 86432084, 0), 220), ((86432084, 86432101, 0), 231), ((86432101, 86432105, 0), 243), ((86432105, 86406781, 0), 249), ((86406781, 86430492, 0), 324), ((86430492, 86432131, 0), 328), ((86432131, 86431158, 0), 331), ((86431158, 86413439, 0), 364), ((86413439, 86375113, 0), 375), ('GOAL', 86375113, 375)]
1	[((86597901, 86614250, 0), 0), ((86614250, 86597901, 0), 7), ((86597901, 86465887, 0), 11), ((86465887, 86419449, 0), 32), ((86419449, 86417356, 0), 41), ((86417356, 86597834, 0), 44), ((86597834, 86439311, 0), 50), ((86439311, 4289645014, 0), 52), ('GOAL', 4289645014, 52)]
2	[((86431531, 86382042, 0), 0), ((86382042, 86382046, 0), 16), ((86382046, 5393400967, 0), 17), ((5393400967, 5393400955, 0), 40), ((5393400955, 86431098, 0), 57), ((86431098, 86416934, 0), 61), ('GOAL', 86416934, 61)]
3	[((86580139, 86500407, 0), 0), ((86500407, 86500413, 0), 3), ((86500413, 654969285, 0), 10), ((654969285, 86500423, 0), 19), ((86500423, 86500426, 0), 22), ((86500426, 86500433, 0), 28), ((86500433, 86462881, 0), 37), ((86462881, 86441304, 0), 44), ((86441304, 86500444, 0), 49), ((86500444, 86499631, 0), 59), ((86499631, 86500449, 0), 62), ((86500449, 86466048, 0), 65), ((86466048, 86420503, 0), 74), ((86420503, 86500462, 0), 77), ((86500462, 86500464, 0), 80), ((86500464, 86500465, 0), 83), ((86500465, 86441770, 0), 85), ((86441770, 86456447, 0), 89), ((86456447, 86428039, 0), 97), ((86428039, 86500504, 0), 109), ((86500504, 86500507, 0), 119), ((86500507, 86475909, 0), 122), ((86475909, 86500519, 0), 135), ((86500519, 86478801, 0), 136), ((86478801, 86500520, 0), 138), ((86500520, 86500526, 0), 142), ((86500526, 86470948, 0), 148), ((86470948, 86500542, 0), 158), ((86500542, 86500549, 0), 168), ((86500549, 86500560, 0), 174), ((86500560, 86500568, 0), 199), ((86500568, 86435311, 0), 210), ((86435311, 86500578, 0), 212), ((86500578, 86473650, 0), 228), ((86473650, 86500587, 0), 233), ((86500587, 86422929, 0), 238), ((86422929, 86445402, 0), 247), ((86445402, 86439002, 0), 251), ((86439002, 86430452, 0), 254), ((86430452, 86430447, 0), 322), ((86430447, 86594929, 0), 325), ((86594929, 86594931, 0), 334), ((86594931, 86538570, 0), 336), ((86538570, 86379067, 0), 350), ((86379067, 86379042, 0), 362), ((86379042, 86432105, 0), 387), ((86432105, 86406781, 0), 411), ((86406781, 86430492, 0), 543), ((86430492, 86432131, 0), 547), ((86432131, 86431158, 0), 549), ((86431158, 86413439, 0), 582), ((86413439, 86375113, 0), 593), ('GOAL', 86375113, 593)]
4	[((86434950, 86414232, 0), 0), ((86414232, 86434950, 0), 2), ((86434950, 86434958, 0), 4), ((86434958, 86428266, 0), 15), ((86428266, 86432015, 0), 21), ((86432015, 86432019, 0), 23), ((86432019, 86432023, 0), 24), ((86432023, 86432036, 0), 29), ((86432036, 86432045, 0), 37), ((86432045, 86432074, 0), 47), ((86432074, 86432084, 0), 76), ((86432084, 86432101, 0), 87), ((86432101, 86432105, 0), 99), ((86432105, 86406781, 0), 102), ((86406781, 86430492, 0), 137), ((86430492, 86432131, 0), 141), ((86432131, 86431158, 0), 143), ((86431158, 86413439, 0), 176), ((86413439, 86375113, 0), 188), ('GOAL', 86375113, 188)]
5	[((86509582, 86589964, 0), 0), ((86589964, 86509582, 0), 1), ((86509582, 86511736, 0), 7), ((86511736, 86606038, 0), 41), ((86606038, 86616644, 0), 89), ((86616644, 86444231, 0), 102), ((86444231, 86444182, 0), 112), ((86444182, 86444139, 0), 135), ((86444139, 86471107, 0), 143), ((86471107, 86471091, 0), 150), ((86471091, 86500303, 0), 157), ((86500303, 86398387, 0), 165), ((86398387, 86421566, 0), 172), ((86421566, 86500246, 0), 250), ('GOAL', 86500246, 250)]
6	[((86417019, 86417021, 1), 0), ((86417021, 86378350, 0), 9), ((86378350, 86500465, 0), 32), ((86500465, 86441770, 0), 43), ((86441770, 86456447, 0), 48), ((86456447, 86428039, 0), 55), ((86428039, 86500504, 0), 67), ((86500504, 86500507, 0), 78), ((86500507, 86475909, 0), 81), ((86475909, 86500519, 0), 93), ((86500519, 86478801, 0), 95), ((86478801, 86500520, 0), 96), ((86500520, 86500526, 0), 101), ((86500526, 86470948, 0), 106), ((86470948, 86500542, 0), 117), ((86500542, 86500549, 0), 127), ((86500549, 86500560, 0), 132), ((86500560, 86500568, 0), 158), ((86500568, 86435311, 0), 168), ((86435311, 86500578, 0), 171), ((86500578, 86473650, 0), 187), ((86473650, 86500587, 0), 192), ((86500587, 86422929, 0), 197), ((86422929, 86445402, 0), 205), ((86445402, 86439002, 0), 210), ((86439002, 86430452, 0), 213), ((86430452, 86430447, 0), 280), ((86430447, 86594929, 0), 283), ((86594929, 86594931, 0), 292), ((86594931, 86538570, 0), 294), ((86538570, 86379067, 0), 321), ((86379067, 86379042, 0), 333), ((86379042, 86432105, 0), 356), ((86432105, 86406781, 0), 381), ((86406781, 86430492, 0), 512), ((86430492, 86432131, 0), 516), ((86432131, 86431158, 0), 518), ((86431158, 86413439, 0), 551), ((86413439, 86375113, 0), 562), ('GOAL', 86375113, 562)]
7	[((86451509, 86424419, 0), 0), ((86424419, 86466818, 0), 4), ((86466818, 86466805, 0), 7), ((86466805, 86484837, 0), 12), ((86484837, 5381278222, 0), 15), ((5381278222, 5381278221, 0), 22), ((5381278221, 86431792, 0), 23), ((86431792, 86518871, 0), 29), ((86518871, 86422213, 0), 43), ((86422213, 86431781, 0), 58), ((86431781, 86431780, 0), 65), ((86431780, 86431774, 0), 72), ((86431774, 86520605, 0), 78), ((86520605, 86499646, 0), 87), ((86499646, 86509471, 0), 90), ((86509471, 86520613, 0), 104), ((86520613, 5375954124, 0), 112), ((5375954124, 86431726, 0), 139), ((86431726, 86431730, 0), 150), ((86431730, 86431719, 0), 151), ((86431719, 86431708, 0), 163), ((86431708, 86416948, 0), 168), ((86416948, 3604344025, 0), 195), ((3604344025, 86431672, 0), 205), ((86431672, 86431629, 0), 208), ((86431629, 86431620, 0), 227), ((86431620, 86431619, 0), 233), ((86431619, 86431607, 0), 235), ((86431607, 86382046, 0), 242), ((86382046, 5393400967, 0), 247), ((5393400967, 5393400955, 0), 270), ((5393400955, 86431098, 0), 288), ((86431098, 86416934, 0), 291), ('GOAL', 86416934, 291)]
8	[((86436081, 86436083, 0), 0), ((86436083, 86436081, 0), 3), ((86436081, 86435607, 0), 7), ((86435607, 86436319, 0), 11), ((86436319, 86435611, 0), 17), ((86435611, 86435616, 0), 23), ((86435616, 2482071044, 0), 46), ((2482071044, 86430233, 0), 66), ((86430233, 86430228, 0), 70), ((86430228, 5736546757, 0), 81), ((5736546757, 5736546751, 0), 84), ((5736546751, 86430226, 0), 86), ((86430226, 86430211, 0), 98), ((86430211, 86430197, 0), 132), ((86430197, 86430193, 0), 157), ((86430193, 86407506, 0), 168), ((86407506, 86387445, 0), 170), ((86387445, 5375953884, 0), 172), ((5375953884, 86430159, 0), 181), ((86430159, 1559299643, 0), 200), ((1559299643, 86430101, 0), 201), ((86430101, 5375953895, 0), 233), ((5375953895, 86430097, 0), 237), ((86430097, 86430089, 0), 241), ((86430089, 5375953903, 0), 254), ((5375953903, 86430069, 0), 264), ((86430069, 86430030, 0), 271), ('GOAL', 86430030, 271)]
9	[((86554346, 86430424, 0), 0), ((86430424, 86554346, 0), 1), ((86554346, 86594931, 0), 6), ((86594931, 86538570, 0), 23), ((86538570, 86379067, 0), 36), ((86379067, 86379042, 0), 48), ((86379042, 86432105, 0), 50), ((86432105, 86406781, 0), 56), ((86406781, 86430492, 0), 90), ((86430492, 86432131, 0), 94), ((86432131, 86431158, 0), 97), ((86431158, 86413439, 0), 129), ((86413439, 86375113, 0), 141), ('GOAL', 86375113, 141)]
