0	[((5382279678, 86499546, 0), 0), ((86499546, 86417805, 0), 4), ((86417805, 86499543, 0), 20), ((86499543, 86480450, 0), 24), ((86480450, 86499536, 0), 27), ((86499536, 86499659, 0), 37), ((86499659, 86509465, 0), 44), ((86509465, 86519748, 0), 48), ((86519748, 5382279690, 0), 64), ((5382279690, 86431730, 0), 66), ((86431730, 86431719, 0), 81), ((86431719, 86431708, 0), 92), ((86431708, 86416948, 0), 97), ((86416948, 3604344025, 0), 124), ((3604344025, 86431672, 0), 134), ((86431672, 86431629, 0), 137), ((86431629, 86431620, 0), 156), ((86431620, 86431619, 0), 162), ((86431619, 86431607, 0), 164), ((86431607, 86382046, 0), 171), ((86382046, 5393400967, 0), 176), ((5393400967, 5393400955, 0), 199), ((5393400955, 86431098, 0), 211), ((86431098, 86416934, 0), 215), ('GOAL', 86416934, 215)]
1	[((86430097, 86430089, 0), 0), ((86430089, 5375953903, 0), 7), ((5375953903, 86430069, 0), 18), ((86430069, 86430030, 0), 25), ('GOAL', 86430030, 25)]
2	[((86470952, 86470948, 0), 0), ((86470948, 86500542, 0), 14), ((86500542, 86500549, 0), 24), ((86500549, 86500560, 0), 29), ((86500560, 86500568, 0), 54), ((86500568, 86435311, 0), 65), ((86435311, 86500578, 0), 67), ((86500578, 86473650, 0), 83), ((86473650, 86500587, 0), 88), ((86500587, 86422929, 0), 93), ((86422929, 86445402, 0), 102), ((86445402, 86439002, 0), 107), ((86439002, 86430452, 0), 110), ((86430452, 86430447, 0), 141), ((86430447, 86594929, 0), 144), ((86594929, 86594931, 0), 152), ((86594931, 86538570, 0), 154), ((86538570, 86379067, 0), 162), ((86379067, 86379042, 0), 191), ((86379042, 86432105, 0), 194), ((86432105, 86406781, 0), 198), ((86406781, 86430492, 0), 257), ((86430492, 86432131, 0), 261), ((86432131, 86431158, 0), 263), ((86431158, 86413439, 0), 298), ((86413439, 86375113, 0), 313), ('GOAL', 86375113, 313)]
3	[((86544024, 5600457888, 0), 0), ((5600457888, 86595864, 0), 13), ((86595864, 86595871, 0), 20), ((86595871, 86462877, 0), 23), ((86462877, 86466706, 0), 31), ((86466706, 86466722, 0), 33), ((86466722, 86466759, 0), 40), ((86466759, 86466786, 0), 55), ((86466786, 86466788, 0), 64), ((86466788, 86431956, 0), 65), ((86431956, 86431970, 0), 82), ((86431970, 86431978, 0), 105), ((86431978, 86431980, 0), 120), ((86431980, 86431990, 0), 123), ((86431990, 86431997, 0), 134), ((86431997, 5406929331, 0), 144), ((5406929331, 86432015, 0), 153), ((86432015, 86432019, 0), 159), ((86432019, 86432023, 0), 160), ((86432023, 86432036, 0), 164), ((86432036, 86432045, 0), 172), ((86432045, 86432074, 0), 182), ((86432074, 86432084, 0), 211), ((86432084, 86432101, 0), 222), ((86432101, 86432105, 0), 235), ((86432105, 86406781, 0), 251), ((86406781, 86430492, 0), 339), ((86430492, 86432131, 0), 343), ((86432131, 86431158, 0), 345), ((86431158, 86413439, 0), 383), ((86413439, 86375113, 0), 397), ('GOAL', 86375113, 397)]
4	[((86541319, 86508219, 0), 0), ((86508219, 86508220, 0), 6), ((86508220, 4687298814, 0), 12), ((4687298814, 86430364, 0), 33), ((86430364, 86430380, 0), 39), ((86430380, 86414245, 0), 59), ((86414245, 86430386, 0), 69), ((86430386, 86430395, 0), 73), ((86430395, 86376907, 0), 81), ((86376907, 86430418, 0), 84), ((86430418, 86376920, 0), 90), ((86376920, 86430424, 0), 92), ((86430424, 86554346, 0), 96), ((86554346, 86594931, 0), 109), ((86594931, 86538570, 0), 120), ((86538570, 86379067, 0), 126), ((86379067, 86379042, 0), 154), ((86379042, 86432105, 0), 157), ((86432105, 86406781, 0), 159), ((86406781, 86430492, 0), 202), ((86430492, 86432131, 0), 206), ((86432131, 86431158, 0), 208), ((86431158, 86413439, 0), 242), ((86413439, 86375113, 0), 257), ('GOAL', 86375113, 257)]
5	[((86550303, 86470720, 0), 0), ((86470720, 86470726, 0), 5), ((86470726, 86470733, 0), 7), ((86470733, 86508424, 0), 13), ((86508424, 86508420, 0), 17), ((86508420, 86484420, 0), 19), ((86484420, 86508407, 0), 23), ((86508407, 86426504, 0), 27), ((86426504, 86426497, 0), 33), ((86426497, 86426495, 0), 43), ((86426495, 86431937, 0), 45), ((86431937, 86431956, 0), 74), ((86431956, 86431970, 0), 99), ((86431970, 86431978, 0), 123), ((86431978, 86431980, 0), 138), ((86431980, 86431990, 0), 140), ((86431990, 86431997, 0), 152), ((86431997, 5406929331, 0), 162), ((5406929331, 86432015, 0), 171), ((86432015, 86432019, 0), 177), ((86432019, 86432023, 0), 178), ((86432023, 86432036, 0), 182), ((86432036, 86432045, 0), 190), ((86432045, 86432074, 0), 200), ((86432074, 86432084, 0), 229), ((86432084, 86432101, 0), 240), ((86432101, 86432105, 0), 253), ((86432105, 86406781, 0), 279), ((86406781, 86430492, 0), 382), ((86430492, 86432131, 0), 386), ((86432131, 86431158, 0), 388), ((86431158, 86413439, 0), 426), ((86413439, 86375113, 0), 441), ('GOAL', 86375113, 441)]
6	[((86508220, 4687298814, 0), 0), ((4687298814, 86430364, 0), 11), ((86430364, 86430380, 0), 16), ((86430380, 86414245, 0), 37), ((86414245, 86430386, 0), 47), ((86430386, 86430395, 0), 51), ((86430395, 86376907, 0), 58), ((86376907, 86430418, 0), 62), ((86430418, 86376920, 0), 68), ((86376920, 86430424, 0), 69), ((86430424, 86554346, 0), 74), ((86554346, 86594931, 0), 87), ((86594931, 86538570, 0), 98), ((86538570, 86379067, 0), 103), ((86379067, 86379042, 0), 132), ((86379042, 86432105, 0), 135), ((86432105, 86406781, 0), 137), ((86406781, 86430492, 0), 175), ((86430492, 86432131, 0), 179), ((86432131, 86431158, 0), 181), ((86431158, 86413439, 0), 214), ((86413439, 86375113, 0), 229), ('GOAL', 86375113, 229)]
7	[((86420470, 5375953874, 0), 0), ((5375953874, 86420470, 0), 1), ((86420470, 86454493, 0), 3), ((86454493, 5375953877, 0), 14), ((5375953877, 86454648, 0), 37), ((86454648, 86502169, 0), 44), ((86502169, 86502162, 0), 49), ((86502162, 86469337, 0), 56), ((86469337, 5375953879, 0), 65), ((5375953879, 86459163, 0), 68), ((86459163, 86422322, 0), 74), ((86422322, 86420988, 0), 75), ((86420988, 86422349, 0), 78), ((86422349, 86502140, 0), 88), ((86502140, 86502126, 0), 92), ((86502126, 86475395, 0), 118), ((86475395, 86502123, 0), 120), ((86502123, 86556583, 0), 122), ((86556583, 86454384, 0), 144), ('GOAL', 86454384, 144)]
8	[((86499029, 86454802, 0), 0), ((86454802, 86454759, 0), 4), ((86454759, 86422188, 0), 18), ((86422188, 86454741, 0), 25), ((86454741, 86457223, 0), 31), ((86457223, 86382627, 0), 37), ((86382627, 86520732, 0), 65), ((86520732, 86520734, 0), 70), ((86520734, 86520746, 0), 73), ((86520746, 86506050, 0), 81), ((86506050, 86520753, 0), 86), ((86520753, 86520755, 0), 88), ((86520755, 86509080, 0), 89), ((86509080, 86451372, 0), 94), ((86451372, 86520767, 0), 103), ((86520767, 86477498, 0), 105), ((86477498, 86520770, 0), 107), ((86520770, 86520777, 0), 109), ('GOAL', 86520777, 109)]
9	[((86423018, 86423016, 0), 0), ((86423016, 86423018, 0), 6), ((86423018, 86459768, 0), 11), ((86459768, 86459765, 0), 15), ((86459765, 86606421, 0), 21), ((86606421, 86539345, 0), 24), ((86539345, 86575429, 0), 40), ((86575429, 86606471, 0), 62), ((86606471, 86515007, 0), 73), ((86515007, 86578462, 0), 76), ((86578462, 86534143, 0), 81), ((86534143, 86476447, 0), 85), ((86476447, 86466239, 0), 86), ((86466239, 86593323, 0), 97), ((86593323, 86421537, 0), 98), ((86421537, 86492287, 0), 101), ((86492287, 86471937, 0), 104), ((86471937, 86595713, 0), 109), ((86595713, 86593845, 0), 112), ((86593845, 86495630, 0), 113), ((86495630, 86606520, 0), 115), ((86606520, 86585553, 0), 124), ((86585553, 86435629, 0), 128), ((86435629, 86416075, 0), 131), ((86416075, 86479779, 0), 143), ((86479779, 86430226, 0), 146), ((86430226, 86430211, 0), 153), ((86430211, 86430197, 0), 182), ((86430197, 86430193, 0), 215), ((86430193, 86407506, 0), 226), ((86407506, 86387445, 0), 229), ((86387445, 5375953884, 0), 230), ((5375953884, 86430159, 0), 239), ((86430159, 1559299643, 0), 258), ((1559299643, 86430101, 0), 260), ((86430101, 5375953895, 0), 291), ((5375953895, 86430097, 0), 295), ((86430097, 86430089, 0), 300), ((86430089, 5375953903, 0), 312), ((5375953903, 86430069, 0), 322), ((86430069, 86430030, 0), 329), ('GOAL', 86430030, 329)]
