0	[((86470708, 86470703, 0), 0), ((86470703, 86454131, 0), 9), ((86454131, 86470693, 0), 10), ((86470693, 86445395, 0), 17), ((86445395, 86595935, 0), 23), ((86595935, 86568639, 0), 28), ((86568639, 86595929, 0), 32), ((86595929, 86426479, 0), 37), ((86426479, 86426487, 0), 40), ((86426487, 86426493, 0), 49), ((86426493, 86426495, 0), 76), ((86426495, 86431937, 0), 78), ((86431937, 86431956, 0), 100), ((86431956, 86431970, 0), 126), ((86431970, 86431978, 0), 153), ((86431978, 86431980, 0), 168), ((86431980, 86431990, 0), 171), ((86431990, 86431997, 0), 182), ((86431997, 5406929331, 0), 192), ((5406929331, 86432015, 0), 201), ((86432015, 86432019, 0), 207), ((86432019, 86432023, 0), 208), ((86432023, 86432036, 0), 213), ((86432036, 86432045, 0), 220), ((86432045, 86432074, 0), 230), ((86432074, 86432084, 0), 259), ((86432084, 86432101, 0), 271), ((86432101, 86432105, 0), 290), ((86432105, 86406781, 0), 308), ((86406781, 86430492, 0), 446), ((86430492, 86432131, 0), 450), ((86432131, 86431158, 0), 452), ((86431158, 86413439, 0), 485), ((86413439, 86375113, 0), 491), ('GOAL', 86375113, 491)]
1	[((86508306, 86466788, 0), 0), ((86466788, 86431956, 0), 6), ((86431956, 86431970, 0), 17), ((86431970, 86431978, 0), 31), ((86431978, 86431980, 0), 46), ((86431980, 86431990, 0), 48), ((86431990, 86431997, 0), 60), ((86431997, 5406929331, 0), 70), ((5406929331, 86432015, 0), 79), ((86432015, 86432019, 0), 85), ((86432019, 86432023, 0), 86), ((86432023, 86432036, 0), 90), ((86432036, 86432045, 0), 98), ((86432045, 86432074, 0), 108), ((86432074, 86432084, 0), 137), ((86432084, 86432101, 0), 148), ((86432101, 86432105, 0), 161), ((86432105, 86406781, 0), 164), ((86406781, 86430492, 0), 224), ((86430492, 86432131, 0), 228), ((86432131, 86431158, 0), 231), ((86431158, 86413439, 0), 264), ((86413439, 86375113, 0), 270), ('GOAL', 86375113, 270)]
2	[((86464250, 86464264, 0), 0), ((86464264, 86456123, 0), 1), ((86456123, 86464285, 0), 6), ((86464285, 86464289, 0), 11), ('GOAL', 86464289, 11)]
3	[((86431792, 86474454, 0), 0), ((86474454, 86431792, 0), 11), ((86431792, 86518871, 0), 31), ((86518871, 5382279678, 0), 45), ((5382279678, 86499546, 0), 58), ((86499546, 86417805, 0), 84), ((86417805, 86499543, 0), 90), ((86499543, 86480450, 0), 92), ((86480450, 86499536, 0), 98), ((86499536, 86499659, 0), 104), ((86499659, 86509465, 0), 108), ((86509465, 86519748, 0), 119), ((86519748, 5382279690, 0), 134), ((5382279690, 86431730, 0), 139), ((86431730, 86431719, 0), 165), ((86431719, 86431708, 0), 177), ((86431708, 86416948, 0), 182), ((86416948, 3604344025, 0), 209), ((3604344025, 86431672, 0), 219), ((86431672, 86431629, 0), 222), ((86431629, 86431620, 0), 241), ((86431620, 86431619, 0), 247), ((86431619, 86431607, 0), 249), ((86431607, 86382046, 0), 256), ((86382046, 5393400967, 0), 261), ((5393400967, 5393400955, 0), 284), ((5393400955, 86431098, 0), 293), ((86431098, 86416934, 0), 296), ('GOAL', 86416934, 296)]
4	[((86461483, 86461507, 0), 0), ((86461507, 86461483, 0), 11), ((86461483, 86526017, 0), 19), ((86526017, 86463812, 0), 45), ((86463812, 86413648, 0), 47), ((86413648, 86457167, 0), 67), ((86457167, 86439705, 0), 92), ((86439705, 86463737, 0), 96), ((86463737, 86520838, 0), 100), ((86520838, 86621690, 0), 105), ((86621690, 86527363, 0), 108), ((86527363, 86495093, 0), 122), ((86495093, 86500587, 0), 125), ((86500587, 86422929, 0), 128), ((86422929, 86445402, 0), 137), ((86445402, 86439002, 0), 142), ((86439002, 86430452, 0), 145), ((86430452, 86430447, 0), 160), ((86430447, 86594929, 0), 162), ((86594929, 86594931, 0), 182), ((86594931, 86538570, 0), 189), ((86538570, 86379067, 0), 195), ((86379067, 86379042, 0), 210), ((86379042, 86432105, 0), 211), ((86432105, 86406781, 0), 217), ((86406781, 86430492, 0), 303), ((86430492, 86432131, 0), 307), ((86432131, 86431158, 0), 309), ((86431158, 86413439, 0), 342), ((86413439, 86375113, 0), 348), ('GOAL', 86375113, 348)]
5	[((86515319, 86515321, 0), 0), ((86515321, 86575050, 0), 1), ((86575050, 86509588, 0), 6), ((86509588, 86480894, 0), 11), ((86480894, 86480656, 0), 19), ((86480656, 86509582, 0), 32), ((86509582, 86511736, 0), 40), ((86511736, 86606038, 0), 49), ((86606038, 86616644, 0), 93), ((86616644, 86444231, 0), 99), ((86444231, 86444182, 0), 103), ((86444182, 86444139, 0), 129), ((86444139, 86471107, 0), 137), ((86471107, 86471091, 0), 156), ((86471091, 86500303, 0), 163), ((86500303, 86398387, 0), 170), ((86398387, 86421566, 0), 178), ((86421566, 86500246, 0), 201), ('GOAL', 86500246, 201)]
6	[((5381278222, 86413672, 0), 0), ((86413672, 5381278222, 0), 13), ((5381278222, 5381278221, 0), 22), ((5381278221, 86431792, 0), 23), ((86431792, 86518871, 0), 29), ((86518871, 5382279678, 0), 43), ((5382279678, 86499546, 0), 56), ((86499546, 86417805, 0), 81), ((86417805, 86499543, 0), 87), ((86499543, 86480450, 0), 89), ((86480450, 86499536, 0), 96), ((86499536, 86499531, 0), 101), ((86499531, 86499509, 0), 106), ((86499509, 86519748, 0), 110), ((86519748, 5382279690, 0), 113), ((5382279690, 86431730, 0), 118), ((86431730, 86431719, 0), 144), ((86431719, 86431708, 0), 156), ((86431708, 86416948, 0), 161), ((86416948, 3604344025, 0), 188), ((3604344025, 86431672, 0), 198), ((86431672, 86431629, 0), 201), ((86431629, 86431620, 0), 220), ((86431620, 86431619, 0), 226), ((86431619, 86431607, 0), 228), ((86431607, 86382046, 0), 235), ((86382046, 5393400967, 0), 240), ((5393400967, 5393400955, 0), 263), ((5393400955, 86431098, 0), 272), ((86431098, 86416934, 0), 275), ('GOAL', 86416934, 275)]
7	[((4289645014, 86439311, 0), 0), ((86439311, 4289645014, 0), 204), ('GOAL', 4289645014, 204)]
8	[((5736546757, 5736546754, 0), 0), ((5736546754, 5736546757, 0), 1), ((5736546757, 5736546751, 0), 2), ((5736546751, 86430226, 0), 4), ((86430226, 86430211, 0), 14), ((86430211, 86430197, 0), 40), ((86430197, 86430193, 0), 61), ((86430193, 86407506, 0), 72), ((86407506, 86387445, 0), 74), ((86387445, 5375953884, 0), 76), ((5375953884, 86430159, 0), 85), ((86430159, 1559299643, 0), 104), ((1559299643, 86430101, 0), 105), ((86430101, 5375953895, 0), 137), ((5375953895, 86430097, 0), 141), ((86430097, 86430089, 0), 145), ((86430089, 5375953903, 0), 158), ((5375953903, 86430069, 0), 168), ((86430069, 86430030, 0), 175), ('GOAL', 86430030, 175)]
9	[((86438261, 86431970, 0), 0), ((86431970, 86431978, 0), 9), ((86431978, 86431980, 0), 25), ((86431980, 86431990, 0), 27), ((86431990, 86431997, 0), 39), ((86431997, 5406929331, 0), 49), ((5406929331, 86432015, 0), 58), ((86432015, 86432019, 0), 65), ((86432019, 86432023, 0), 66), ((86432023, 86432036, 0), 71), ((86432036, 86432045, 0), 79), ((86432045, 86432074, 0), 88), ((86432074, 86432084, 0), 118), ((86432084, 86432101, 0), 129), ((86432101, 86432105, 0), 141), ((86432105, 86406781, 0), 146), ((86406781, 86430492, 0), 203), ((86430492, 86432131, 0), 207), ((86432131, 86431158, 0), 209), ((86431158, 86413439, 0), 242), ((86413439, 86375113, 0), 248), ('GOAL', 86375113, 248)]
