0	[((86426487, 86426479, 0), 0), ((86426479, 86426487, 0), 26), ((86426487, 86426493, 0), 35), ((86426493, 86426495, 0), 58), ((86426495, 86431937, 0), 60), ((86431937, 86431956, 0), 82), ((86431956, 86466788, 0), 106), ((86466788, 86508306, 0), 118), ((86508306, 86508288, 0), 127), ((86508288, 86464674, 0), 142), ((86464674, 86508282, 0), 149), ((86508282, 86434932, 0), 151), ((86434932, 5654726986, 0), 157), ((5654726986, 86484587, 0), 160), ((86484587, 86508268, 0), 161), ((86508268, 86508260, 0), 172), ('GOAL', 86508260, 172)]
1	[((86385396, 5381254303, 0), 0), ((5381254303, 86385396, 0), 1), ((86385396, 86421834, 0), 5), ((86421834, 86510330, 0), 12), ((86510330, 86507922, 0), 24), ((86507922, 86484910, 0), 42), ((86484910, 86484911, 0), 61), ((86484911, 86543634, 0), 62), ((86543634, 86445395, 0), 76), ((86445395, 86595935, 0), 99), ((86595935, 86568639, 0), 109), ((86568639, 86595929, 0), 112), ((86595929, 86426479, 0), 114), ((86426479, 86426487, 0), 117), ((86426487, 86426493, 0), 125), ((86426493, 86426495, 0), 149), ((86426495, 86431937, 0), 151), ((86431937, 86431956, 0), 173), ((86431956, 86466788, 0), 197), ((86466788, 86508306, 0), 209), ((86508306, 86508288, 0), 218), ((86508288, 86464674, 0), 233), ((86464674, 86508282, 0), 240), ((86508282, 86434932, 0), 243), ((86434932, 5654726986, 0), 248), ((5654726986, 86484587, 0), 252), ((86484587, 86508268, 0), 253), ((86508268, 86508260, 0), 263), ('GOAL', 86508260, 263)]
2	[((86597964, 86455619, 0), 0), ('GOAL', 86455619, None)]
3	[((86466786, 86466788, 0), 0), ((86466788, 86508306, 0), 1), ((86508306, 86508288, 0), 9), ((86508288, 86464674, 0), 25), ((86464674, 86508282, 0), 32), ((86508282, 86434932, 0), 34), ((86434932, 5654726986, 0), 40), ((5654726986, 86484587, 0), 43), ((86484587, 86508268, 0), 44), ((86508268, 86508260, 0), 55), ('GOAL', 86508260, 55)]
4	[((86430305, 86560323, 0), 0), ((86560323, 86430305, 0), 6), ((86430305, 86430311, 0), 52), ((86430311, 86430319, 0), 57), ((86430319, 86412885, 0), 71), ((86412885, 86538231, 0), 74), ('GOAL', 86538231, 74)]
5	[((86480450, 86499543, 0), 0), ((86499543, 86417805, 0), 1), ((86417805, 86499546, 0), 9), ((86499546, 5382279678, 0), 15), ((5382279678, 86518856, 0), 22), ((86518856, 5382279681, 0), 31), ((5382279681, 5382279680, 0), 36), ((5382279680, 86455700, 0), 37), ((86455700, 86518846, 0), 46), ((86518846, 86375459, 0), 56), ((86375459, 86518814, 0), 81), ((86518814, 86518812, 0), 84), ((86518812, 86430233, 0), 86), ((86430233, 2482071044, 0), 118), ((2482071044, 86435616, 0), 127), ((86435616, 86518780, 0), 133), ((86518780, 86518777, 0), 138), ((86518777, 86417988, 0), 155), ((86417988, 86518765, 0), 158), ((86518765, 86518673, 0), 165), ((86518673, 86518749, 0), 167), ((86518749, 86439984, 0), 170), ('GOAL', 86439984, 170)]
6	[((2482071009, 2482071029, 0), 0), ((2482071029, 2482071056, 0), 2), ((2482071056, 2482071044, 0), 7), ((2482071044, 86435616, 0), 14), ((86435616, 86518780, 0), 20), ((86518780, 86518777, 0), 25), ((86518777, 86417988, 0), 42), ((86417988, 86518765, 0), 45), ((86518765, 86518673, 0), 51), ((86518673, 86518749, 0), 54), ((86518749, 86439984, 0), 57), ('GOAL', 86439984, 57)]
7	[((5393400950, 5393400951, 0), 0), ((5393400951, 5393400931, 0), 10), ((5393400931, 86431531, 0), 25), ((86431531, 86506579, 0), 31), ((86506579, 86431098, 0), 38), ((86431098, 86416934, 0), 45), ('GOAL', 86416934, 45)]
8	[((5375953877, 86454648, 0), 0), ((86454648, 86502169, 0), 3), ((86502169, 86502162, 0), 9), ((86502162, 86469337, 0), 17), ((86469337, 5375953879, 0), 25), ((5375953879, 86459163, 0), 28), ((86459163, 86422322, 0), 34), ((86422322, 86420988, 0), 35), ((86420988, 86422349, 0), 38), ('GOAL', 86422349, 38)]
9	[((1559299643, 86430101, 0), 0), ((86430101, 5375953895, 0), 31), ((5375953895, 86430097, 0), 35), ((86430097, 86430089, 0), 39), ((86430089, 5375953903, 0), 52), ('GOAL', 5375953903, 52)]
