0	[((86470708, 86470703, 0), 0), ((86470703, 86454131, 0), 9), ((86454131, 86470693, 0), 10), ((86470693, 86445395, 0), 17), ((86445395, 86595935, 0), 23), ((86595935, 86568639, 0), 28), ((86568639, 86595929, 0), 32), ((86595929, 86426479, 0), 37), ((86426479, 86426487, 0), 40), ((86426487, 86426493, 0), 49), ((86426493, 86426495, 0), 75), ((86426495, 86431937, 0), 77), ((86431937, 86431956, 0), 99), ((86431956, 86431970, 0), 123), ((86431970, 86431978, 0), 143), ((86431978, 86431980, 0), 159), ((86431980, 86431990, 0), 161), ((86431990, 86431997, 0), 173), ((86431997, 5406929331, 0), 183), ((5406929331, 86432015, 0), 191), ((86432015, 86432019, 0), 197), ((86432019, 86432023, 0), 198), ((86432023, 86432036, 0), 203), ((86432036, 86432045, 0), 211), ((86432045, 86432074, 0), 221), ((86432074, 86432084, 0), 250), ((86432084, 86432101, 0), 261), ((86432101, 86432105, 0), 278), ((86432105, 86406781, 0), 296), ((86406781, 86430492, 0), 427), ((86430492, 86432131, 0), 431), ((86432131, 86431158, 0), 433), ((86431158, 86413439, 0), 466), ((86413439, 86426181, 0), 472), ('GOAL', 86426181, 472)]
1	[((86508306, 86466788, 0), 0), ((86466788, 86431956, 0), 6), ((86431956, 86431970, 0), 17), ((86431970, 86431978, 0), 31), ((86431978, 86431980, 0), 46), ((86431980, 86431990, 0), 48), ((86431990, 86431997, 0), 60), ((86431997, 5406929331, 0), 70), ((5406929331, 86432015, 0), 79), ((86432015, 86432019, 0), 85), ((86432019, 86432023, 0), 86), ((86432023, 86432036, 0), 90), ((86432036, 86432045, 0), 98), ((86432045, 86432074, 0), 108), ((86432074, 86432084, 0), 137), ((86432084, 86432101, 0), 148), ((86432101, 86432105, 0), 161), ((86432105, 86406781, 0), 164), ((86406781, 86430492, 0), 224), ((86430492, 86432131, 0), 228), ((86432131, 86431158, 0), 231), ((86431158, 86413439, 0), 264), ((86413439, 86426181, 0), 270), ('GOAL', 86426181, 270), ('GOAL', 86426181, None), ('GOAL', 86426181, None), ('GOAL', 86426181, None)]
2	[((86464250, 86464264, 0), 0), ((86464264, 86456123, 0), 1), ((86456123, 86464285, 0), 6), ((86464285, 86464289, 0), 11), ('GOAL', 86464289, 11), ('GOAL', 86464289, None), ('GOAL', 86464289, None), ('GOAL', 86464289, None), ('GOAL', 86464289, None), ('GOAL', 86464289, None), ('GOAL', 86464289, None), ('GOAL', 86464289, None), ('GOAL', 86464289, None), ('GOAL', 86464289, None), ('GOAL', 86464289, None), ('GOAL', 86464289, None), ('GOAL', 86464289, None)]
3	[((86431792, 86474454, 0), 0), ((86474454, 86431792, 0), 11), ((86431792, 86518871, 0), 31), ((86518871, 5382279678, 0), 45), ((5382279678, 86499546, 0), 58), ((86499546, 86417805, 0), 84), ((86417805, 86499543, 0), 90), ((86499543, 86480450, 0), 92), ((86480450, 86499536, 0), 98), ((86499536, 86499659, 0), 104), ((86499659, 86509465, 0), 108), ((86509465, 86519748, 0), 119), ((86519748, 5382279690, 0), 135), ((5382279690, 86431730, 0), 138), ((86431730, 86431719, 0), 165), ((86431719, 86431708, 0), 178), ((86431708, 86416948, 0), 183), ((86416948, 3604344025, 0), 210), ((3604344025, 86431672, 0), 220), ((86431672, 86431629, 0), 223), ((86431629, 86431620, 0), 242), ((86431620, 86431619, 0), 248), ((86431619, 86431607, 0), 250), ((86431607, 86382046, 0), 257), ((86382046, 5393400967, 0), 262), ((5393400967, 5393400955, 0), 285), ((5393400955, 86431098, 0), 294), ((86431098, 86416934, 0), 297), ('GOAL', 86416934, 297), ('GOAL', 86416934, None)]
4	[((86461483, 86461507, 0), 0), ((86461507, 86461483, 0), 11), ((86461483, 86526017, 0), 19), ((86526017, 86463812, 0), 45), ((86463812, 86413648, 0), 47), ((86413648, 86457167, 0), 67), ((86457167, 86439705, 0), 92), ((86439705, 86463737, 0), 96), ((86463737, 86520838, 0), 100), ((86520838, 86621690, 0), 105), ((86621690, 86527363, 0), 108), ((86527363, 86495093, 0), 122), ((86495093, 86500587, 0), 125), ((86500587, 86422929, 0), 128), ((86422929, 86445402, 0), 137), ((86445402, 86439002, 0), 142), ((86439002, 86430452, 0), 145), ((86430452, 86430447, 0), 160), ((86430447, 86594929, 0), 162), ((86594929, 86594931, 0), 182), ((86594931, 86538570, 0), 189), ((86538570, 86379067, 0), 195), ((86379067, 86379042, 0), 210), ((86379042, 86432105, 0), 211), ((86432105, 86406781, 0), 217), ((86406781, 86430492, 0), 303), ((86430492, 86432131, 0), 307), ((86432131, 86431158, 0), 309), ((86431158, 86413439, 0), 342), ((86413439, 86426181, 0), 348), ('GOAL', 86426181, 348), ('GOAL', 86426181, None)]
5	[((86515319, 86515321, 0), 0), ((86515321, 86509592, 0), 1), ((86509592, 86509600, 0), 6), ((86509600, 86509605, 0), 22), ((86509605, 86509607, 0), 35), ((86509607, 86509625, 0), 41), ((86509625, 86569027, 0), 51), ((86569027, 86455619, 0), 55), ((86455619, 86454577, 0), 61), ((86454577, 86586142, 0), 78), ((86586142, 86498532, 0), 80), ((86498532, 86509357, 0), 81), ((86509357, 86506464, 0), 97), ((86506464, 86503644, 0), 104), ((86503644, 86441465, 0), 105), ((86441465, 86509371, 0), 109), ((86509371, 86509375, 0), 117), ((86509375, 86499341, 0), 119), ((86499341, 86430211, 0), 129), ((86430211, 86430197, 0), 135), ((86430197, 86430193, 0), 161), ((86430193, 86407506, 0), 172), ((86407506, 86387445, 0), 177), ((86387445, 5375953884, 0), 189), ((5375953884, 86430159, 0), 197), ((86430159, 1559299643, 0), 216), ((1559299643, 86430101, 0), 218), ((86430101, 5375953895, 0), 250), ((5375953895, 86430097, 0), 254), ((86430097, 86430089, 0), 258), ((86430089, 5375953903, 0), 270), ((5375953903, 86430069, 0), 281), ((86430069, 86430030, 0), 288), ('GOAL', 86430030, 288), ('GOAL', 86430030, None), ('GOAL', 86430030, None)]
6	[((5381278222, 86413672, 0), 0), ((86413672, 5381278222, 0), 13), ((5381278222, 5381278221, 0), 22), ((5381278221, 86431792, 0), 23), ((86431792, 86518871, 0), 29), ((86518871, 5382279678, 0), 43), ((5382279678, 86499546, 0), 56), ((86499546, 86417805, 0), 81), ((86417805, 86499543, 0), 87), ((86499543, 86480450, 0), 89), ((86480450, 86499536, 0), 96), ((86499536, 86499659, 0), 101), ((86499659, 86509465, 0), 105), ((86509465, 86370172, 0), 117), ((86370172, 5382279704, 0), 125), ((5382279704, 5382279703, 0), 133), ((5382279703, 86455026, 0), 140), ((86455026, 86504454, 0), 143), ((86504454, 86519044, 0), 153), ((86519044, 86519244, 0), 161), ((86519244, 5375953883, 0), 168), ((5375953883, 86422026, 0), 179), ((86422026, 86519224, 0), 180), ((86519224, 86473533, 0), 183), ((86473533, 86438273, 0), 184), ((86438273, 5386545569, 0), 188), ((5386545569, 86407506, 0), 194), ((86407506, 86387445, 0), 227), ((86387445, 5375953884, 0), 243), ((5375953884, 86430159, 0), 251), ((86430159, 1559299643, 0), 270), ((1559299643, 86430101, 0), 272), ((86430101, 5375953895, 0), 304), ((5375953895, 86430097, 0), 308), ((86430097, 86430089, 0), 312), ((86430089, 5375953903, 0), 324), ((5375953903, 86430069, 0), 335), ((86430069, 86430030, 0), 342), ('GOAL', 86430030, 342), ('GOAL', 86430030, None)]
7	[((4289645014, 86439311, 0), 0), ((86439311, 4289645014, 0), 204), ('GOAL', 4289645014, 204), ('GOAL', 4289645014, None), ('GOAL', 4289645014, None), ('GOAL', 4289645014, None), ('GOAL', 4289645014, None), ('GOAL', 4289645014, None)]
8	[((5736546757, 5736546754, 0), 0), ((5736546754, 5736546757, 0), 1), ((5736546757, 5736546751, 0), 2), ((5736546751, 86430226, 0), 4), ((86430226, 86430211, 0), 14), ((86430211, 86430197, 0), 40), ((86430197, 86430193, 0), 61), ((86430193, 86407506, 0), 72), ((86407506, 86387445, 0), 74), ((86387445, 5375953884, 0), 76), ((5375953884, 86430159, 0), 85), ((86430159, 1559299643, 0), 104), ((1559299643, 86430101, 0), 105), ((86430101, 5375953895, 0), 137), ((5375953895, 86430097, 0), 141), ((86430097, 86430089, 0), 145), ((86430089, 5375953903, 0), 158), ((5375953903, 86430069, 0), 168), ((86430069, 86430030, 0), 175), ('GOAL', 86430030, 175), ('GOAL', 86430030, None), ('GOAL', 86430030, None), ('GOAL', 86430030, None), ('GOAL', 86430030, None), ('GOAL', 86430030, None), ('GOAL', 86430030, None)]
9	[((86438261, 86431970, 0), 0), ((86431970, 86431978, 0), 9), ((86431978, 86431980, 0), 25), ((86431980, 86431990, 0), 27), ((86431990, 86431997, 0), 39), ((86431997, 5406929331, 0), 49), ((5406929331, 86432015, 0), 58), ((86432015, 86432019, 0), 65), ((86432019, 86432023, 0), 66), ((86432023, 86432036, 0), 71), ((86432036, 86432045, 0), 79), ((86432045, 86432074, 0), 88), ((86432074, 86432084, 0), 118), ((86432084, 86432101, 0), 129), ((86432101, 86432105, 0), 141), ((86432105, 86406781, 0), 146), ((86406781, 86430492, 0), 203), ((86430492, 86432131, 0), 207), ((86432131, 86431158, 0), 209), ((86431158, 86413439, 0), 242), ((86413439, 86426181, 0), 248), ('GOAL', 86426181, 248), ('GOAL', 86426181, None), ('GOAL', 86426181, None), ('GOAL', 86426181, None), ('GOAL', 86426181, None)]
