0	[((86478702, 86478712, 0), 0), ((86478712, 86500614, 0), 8), ((86500614, 86500619, 0), 15), ((86500619, 86500624, 0), 18), ((86500624, 86500632, 0), 20), ((86500632, 86500636, 0), 26), ((86500636, 86426307, 0), 30), ((86426307, 86500643, 0), 35), ((86500643, 86500647, 0), 40), ((86500647, 86461455, 0), 44), ((86461455, 86500674, 0), 49), ((86500674, 86431158, 0), 57), ((86431158, 86413439, 0), 59), ((86413439, 86375113, 0), 71), ('GOAL', 86375113, 71), ('GOAL', 86375113, None), ('GOAL', 86375113, None), ('GOAL', 86375113, None), ('GOAL', 86375113, None), ('GOAL', 86375113, None), ('GOAL', 86375113, None), ('GOAL', 86375113, None), ('GOAL', 86375113, None)]
1	[((86435311, 86500578, 0), 0), ((86500578, 86473650, 0), 12), ((86473650, 86500587, 0), 17), ((86500587, 86422929, 0), 22), ((86422929, 86445402, 0), 31), ((86445402, 86439002, 0), 36), ((86439002, 86430452, 0), 39), ((86430452, 86430447, 0), 65), ((86430447, 86594929, 0), 67), ((86594929, 86594931, 0), 82), ((86594931, 86538570, 0), 84), ((86538570, 86379067, 0), 91), ((86379067, 86379042, 0), 101), ((86379042, 86432105, 0), 103), ((86432105, 86406781, 0), 109), ((86406781, 86430492, 0), 150), ((86430492, 86432131, 0), 154), ((86432131, 86431158, 0), 156), ((86431158, 86413439, 0), 189), ((86413439, 86375113, 0), 201), ('GOAL', 86375113, 201), ('GOAL', 86375113, None), ('GOAL', 86375113, None), ('GOAL', 86375113, None), ('GOAL', 86375113, None), ('GOAL', 86375113, None), ('GOAL', 86375113, None), ('GOAL', 86375113, None)]
2	[((86571818, 86553925, 0), 0), ((86553925, 86560895, 0), 8), ((86560895, 86630356, 0), 12), ((86630356, 86542114, 0), 17), ((86542114, 86456928, 0), 24), ((86456928, 86441722, 0), 40), ((86441722, 86441739, 0), 48), ((86441739, 86441749, 0), 58), ((86441749, 86456921, 0), 63), ((86456921, 86420803, 0), 69), ((86420803, 86518909, 0), 81), ((86518909, 86417963, 0), 92), ((86417963, 5382279682, 0), 95), ((5382279682, 86518871, 0), 100), ((86518871, 5382279678, 0), 106), ((5382279678, 86499546, 0), 118), ((86499546, 86417805, 0), 128), ((86417805, 86499543, 0), 142), ((86499543, 86480450, 0), 145), ((86480450, 86499536, 0), 151), ((86499536, 86499659, 0), 157), ((86499659, 86509465, 0), 164), ((86509465, 86370172, 0), 169), ((86370172, 5382279704, 0), 178), ((5382279704, 5382279703, 0), 181), ((5382279703, 86455026, 0), 185), ((86455026, 86504454, 0), 188), ((86504454, 86504450, 0), 208), ((86504450, 86478669, 0), 215), ((86478669, 86504437, 0), 219), ((86504437, 86481371, 0), 229), ((86481371, 86520654, 0), 233), ((86520654, 86457618, 0), 242), ((86457618, 86499029, 0), 243), ((86499029, 86454802, 0), 248), ((86454802, 86454759, 0), 262), ((86454759, 86422188, 0), 276), ((86422188, 86454741, 0), 281), ((86454741, 86457223, 0), 287), ((86457223, 86382627, 0), 301), ((86382627, 86520732, 0), 318), ((86520732, 86520734, 0), 320), ((86520734, 86520746, 0), 321), ((86520746, 86506050, 0), 327), ((86506050, 86520753, 0), 329), ((86520753, 86520755, 0), 331), ((86520755, 86509080, 0), 332), ((86509080, 86451372, 0), 337), ((86451372, 86520767, 0), 352), ((86520767, 86477498, 0), 355), ((86477498, 86520770, 0), 357), ((86520770, 86520777, 0), 360), ('GOAL', 86520777, 360)]
3	[((86504471, 86586325, 0), 0), ((86586325, 86504471, 0), 4), ((86504471, 86504468, 0), 7), ((86504468, 5382279703, 0), 23), ((5382279703, 86455026, 0), 35), ((86455026, 86504454, 0), 38), ((86504454, 86504450, 0), 57), ((86504450, 86478669, 0), 64), ((86478669, 86504437, 0), 68), ((86504437, 86481371, 0), 78), ((86481371, 86520654, 0), 82), ((86520654, 86457618, 0), 91), ((86457618, 86499029, 0), 92), ((86499029, 86454802, 0), 97), ((86454802, 86454759, 0), 113), ((86454759, 86422188, 0), 127), ((86422188, 86454741, 0), 131), ((86454741, 86457223, 0), 138), ((86457223, 86382627, 0), 152), ((86382627, 86520732, 0), 169), ((86520732, 86520734, 0), 170), ((86520734, 86520746, 0), 171), ((86520746, 86506050, 0), 177), ((86506050, 86520753, 0), 179), ((86520753, 86520755, 0), 181), ((86520755, 86509080, 0), 182), ((86509080, 86451372, 0), 187), ((86451372, 86520767, 0), 202), ((86520767, 86477498, 0), 205), ((86477498, 86520770, 0), 207), ((86520770, 86520777, 0), 210), ('GOAL', 86520777, 210), ('GOAL', 86520777, None), ('GOAL', 86520777, None), ('GOAL', 86520777, None), ('GOAL', 86520777, None), ('GOAL', 86520777, None), ('GOAL', 86520777, None)]
4	[((86500587, 86495093, 0), 0), ((86495093, 86500587, 0), 1), ((86500587, 86422929, 0), 9), ((86422929, 86445402, 0), 18), ((86445402, 86439002, 0), 22), ((86439002, 86430452, 0), 25), ((86430452, 86430447, 0), 51), ((86430447, 86594929, 0), 54), ((86594929, 86594931, 0), 69), ((86594931, 86538570, 0), 71), ((86538570, 86379067, 0), 80), ((86379067, 86379042, 0), 90), ((86379042, 86432105, 0), 92), ((86432105, 86406781, 0), 97), ((86406781, 86430492, 0), 132), ((86430492, 86432131, 0), 136), ((86432131, 86431158, 0), 138), ((86431158, 86413439, 0), 171), ((86413439, 86375113, 0), 183), ('GOAL', 86375113, 183), ('GOAL', 86375113, None), ('GOAL', 86375113, None), ('GOAL', 86375113, None), ('GOAL', 86375113, None), ('GOAL', 86375113, None), ('GOAL', 86375113, None), ('GOAL', 86375113, None)]
5	[((86463812, 86413648, 0), 0), ((86413648, 86457167, 0), 3), ((86457167, 86439705, 0), 15), ((86439705, 86463737, 0), 19), ((86463737, 86520838, 0), 23), ((86520838, 86621690, 0), 27), ((86621690, 86527363, 0), 30), ((86527363, 86495093, 0), 36), ((86495093, 86500587, 0), 38), ((86500587, 86422929, 0), 46), ((86422929, 86445402, 0), 55), ((86445402, 86439002, 0), 60), ((86439002, 86430452, 0), 63), ((86430452, 86430447, 0), 89), ((86430447, 86594929, 0), 91), ((86594929, 86594931, 0), 106), ((86594931, 86538570, 0), 108), ((86538570, 86379067, 0), 115), ((86379067, 86379042, 0), 125), ((86379042, 86432105, 0), 127), ((86432105, 86406781, 0), 130), ((86406781, 86430492, 0), 177), ((86430492, 86432131, 0), 181), ((86432131, 86431158, 0), 184), ((86431158, 86413439, 0), 216), ((86413439, 86375113, 0), 229), ('GOAL', 86375113, 229), ('GOAL', 86375113, None), ('GOAL', 86375113, None), ('GOAL', 86375113, None), ('GOAL', 86375113, None), ('GOAL', 86375113, None)]
6	[((86454591, 86454621, 1), 0), ((86454621, 86454591, 0), 7), ((86454591, 86454577, 0), 28), ((86454577, 86586142, 0), 31), ((86586142, 86498532, 0), 33), ((86498532, 86509357, 0), 36), ((86509357, 86506464, 0), 50), ((86506464, 86503644, 0), 58), ((86503644, 86441465, 0), 59), ((86441465, 86509371, 0), 63), ((86509371, 86509375, 0), 71), ((86509375, 86499341, 0), 73), ((86499341, 86430211, 0), 83), ((86430211, 86430197, 0), 90), ((86430197, 86430193, 0), 113), ((86430193, 86407506, 0), 124), ((86407506, 86387445, 0), 127), ((86387445, 5375953884, 0), 130), ((5375953884, 86430159, 0), 138), ((86430159, 1559299643, 0), 157), ((1559299643, 86430101, 0), 159), ((86430101, 5375953895, 0), 191), ((5375953895, 86430097, 0), 195), ((86430097, 86430089, 0), 199), ((86430089, 5375953903, 0), 211), ((5375953903, 86430069, 0), 222), ((86430069, 86430030, 0), 229), ('GOAL', 86430030, 229), ('GOAL', 86430030, None), ('GOAL', 86430030, None), ('GOAL', 86430030, None), ('GOAL', 86430030, None), ('GOAL', 86430030, None)]
7	[((86603603, 86609629, 0), 0), ((86609629, 86603603, 0), 1), ((86603603, 86468565, 0), 3), ((86468565, 86501451, 0), 8), ('GOAL', 86501451, 8), ('GOAL', 86501451, None), ('GOAL', 86501451, None), ('GOAL', 86501451, None), ('GOAL', 86501451, None), ('GOAL', 86501451, None), ('GOAL', 86501451, None), ('GOAL', 86501451, None), ('GOAL', 86501451, None), ('GOAL', 86501451, None), ('GOAL', 86501451, None), ('GOAL', 86501451, None), ('GOAL', 86501451, None), ('GOAL', 86501451, None)]
8	[((86398387, 86421566, 0), 0), ((86421566, 86500246, 0), 18), ('GOAL', 86500246, 18), ('GOAL', 86500246, None), ('GOAL', 86500246, None), ('GOAL', 86500246, None), ('GOAL', 86500246, None), ('GOAL', 86500246, None), ('GOAL', 86500246, None), ('GOAL', 86500246, None), ('GOAL', 86500246, None), ('GOAL', 86500246, None), ('GOAL', 86500246, None), ('GOAL', 86500246, None), ('GOAL', 86500246, None)]
9	[((86465411, 86465410, 0), 0), ((86465410, 86430211, 0), 2), ((86430211, 86430197, 0), 23), ((86430197, 86430193, 0), 44), ((86430193, 86407506, 0), 55), ((86407506, 86387445, 0), 58), ((86387445, 5375953884, 0), 59), ((5375953884, 86430159, 0), 68), ((86430159, 1559299643, 0), 87), ((1559299643, 86430101, 0), 88), ((86430101, 5375953895, 0), 120), ((5375953895, 86430097, 0), 124), ((86430097, 86430089, 0), 128), ((86430089, 5375953903, 0), 141), ((5375953903, 86430069, 0), 151), ((86430069, 86430030, 0), 158), ('GOAL', 86430030, 158), ('GOAL', 86430030, None), ('GOAL', 86430030, None), ('GOAL', 86430030, None), ('GOAL', 86430030, None), ('GOAL', 86430030, None), ('GOAL', 86430030, None), ('GOAL', 86430030, None), ('GOAL', 86430030, None)]
