0	[((86551588, 86554164, 0), 0), ((86554164, 86551588, 0), 9), ((86551588, 86466138, 0), 18), ((86466138, 86458510, 0), 22), ((86458510, 86458968, 0), 24), ((86458968, 86551573, 0), 27), ((86551573, 86462041, 0), 38), ((86462041, 86476775, 0), 40), ((86476775, 86439311, 0), 43), ((86439311, 4289645014, 0), 46), ('GOAL', 4289645014, 46), ('GOAL', 4289645014, None), ('GOAL', 4289645014, None), ('GOAL', 4289645014, None), ('GOAL', 4289645014, None), ('GOAL', 4289645014, None), ('GOAL', 4289645014, None), ('GOAL', 4289645014, None), ('GOAL', 4289645014, None), ('GOAL', 4289645014, None), ('GOAL', 4289645014, None), ('GOAL', 4289645014, None), ('GOAL', 4289645014, None)]
1	[((86508407, 86527354, 0), 0), ((86527354, 86508407, 0), 3), ((86508407, 86426504, 0), 24), ((86426504, 86426497, 0), 27), ((86426497, 86426495, 0), 34), ((86426495, 86431937, 0), 37), ((86431937, 86431956, 0), 60), ((86431956, 86431970, 0), 85), ((86431970, 86431978, 0), 107), ((86431978, 86431980, 0), 122), ((86431980, 86431990, 0), 125), ((86431990, 86431997, 0), 137), ((86431997, 5406929331, 0), 146), ((5406929331, 86432015, 0), 155), ((86432015, 86432019, 0), 161), ((86432019, 86432023, 0), 162), ((86432023, 86432036, 0), 167), ((86432036, 86432045, 0), 175), ((86432045, 86432074, 0), 184), ((86432074, 86432084, 0), 213), ((86432084, 86432101, 0), 225), ((86432101, 86432105, 0), 238), ((86432105, 86406781, 0), 264), ((86406781, 86430492, 0), 378), ((86430492, 86432131, 0), 382), ((86432131, 86431158, 0), 384), ((86431158, 86413439, 0), 417), ((86413439, 86375113, 0), 426), ('GOAL', 86375113, 426)]
2	[((86615179, 86615184, 0), 0), ((86615184, 86615179, 0), 14), ((86615179, 86518749, 0), 25), ((86518749, 86518673, 0), 43), ((86518673, 86518765, 0), 48), ((86518765, 86492337, 0), 51), ((86492337, 86593845, 0), 60), ((86593845, 86495630, 0), 71), ((86495630, 86606520, 0), 75), ((86606520, 86585553, 0), 79), ((86585553, 86435629, 0), 83), ((86435629, 86416075, 0), 86), ((86416075, 86479779, 0), 100), ((86479779, 86430226, 0), 104), ((86430226, 86430211, 0), 116), ((86430211, 86430197, 0), 161), ((86430197, 86430193, 0), 189), ((86430193, 86407506, 0), 200), ((86407506, 86387445, 0), 205), ((86387445, 5375953884, 0), 217), ((5375953884, 86430159, 0), 225), ((86430159, 1559299643, 0), 244), ((1559299643, 86430101, 0), 246), ((86430101, 5375953895, 0), 278), ((5375953895, 86430097, 0), 282), ((86430097, 86430089, 0), 286), ((86430089, 5375953903, 0), 299), ((5375953903, 86430069, 0), 309), ((86430069, 86430030, 0), 316), ('GOAL', 86430030, 316)]
3	[((86387161, 86590836, 0), 0), ((86590836, 86387161, 0), 5), ((86387161, 86500647, 0), 8), ((86500647, 86461455, 0), 21), ((86461455, 86500674, 0), 26), ((86500674, 86431158, 0), 33), ((86431158, 86413439, 0), 36), ((86413439, 86375113, 0), 45), ('GOAL', 86375113, 45), ('GOAL', 86375113, None), ('GOAL', 86375113, None), ('GOAL', 86375113, None), ('GOAL', 86375113, None), ('GOAL', 86375113, None), ('GOAL', 86375113, None), ('GOAL', 86375113, None), ('GOAL', 86375113, None), ('GOAL', 86375113, None), ('GOAL', 86375113, None), ('GOAL', 86375113, None), ('GOAL', 86375113, None)]
4	[((86413439, 86426181, 0), 0), ('GOAL', 86426181, None), ('GOAL', 86426181, None), ('GOAL', 86426181, None), ('GOAL', 86426181, None), ('GOAL', 86426181, None), ('GOAL', 86426181, None), ('GOAL', 86426181, None), ('GOAL', 86426181, None), ('GOAL', 86426181, None), ('GOAL', 86426181, None), ('GOAL', 86426181, None), ('GOAL', 86426181, None), ('GOAL', 86426181, None), ('GOAL', 86426181, None), ('GOAL', 86426181, None)]
5	[((86387445, 5375953884, 0), 0), ((5375953884, 86430159, 0), 3), ((86430159, 1559299643, 0), 22), ((1559299643, 86430101, 0), 23), ((86430101, 5375953895, 0), 55), ((5375953895, 86430097, 0), 59), ((86430097, 86430089, 0), 63), ((86430089, 5375953903, 0), 76), ((5375953903, 86430069, 0), 86), ((86430069, 86430030, 0), 93), ('GOAL', 86430030, 93), ('GOAL', 86430030, None), ('GOAL', 86430030, None), ('GOAL', 86430030, None), ('GOAL', 86430030, None), ('GOAL', 86430030, None), ('GOAL', 86430030, None), ('GOAL', 86430030, None), ('GOAL', 86430030, None), ('GOAL', 86430030, None)]
6	[((86594012, 86586325, 0), 0), ((86586325, 86504471, 0), 2), ((86504471, 86504468, 0), 7), ((86504468, 5382279703, 0), 14), ((5382279703, 86455026, 0), 21), ((86455026, 86504454, 0), 24), ((86504454, 86519044, 0), 29), ((86519044, 86519244, 0), 54), ((86519244, 5375953883, 0), 58), ((5375953883, 86422026, 0), 70), ((86422026, 86519224, 0), 71), ((86519224, 86473533, 0), 80), ((86473533, 86438273, 0), 82), ((86438273, 5386545569, 0), 84), ((5386545569, 86407506, 0), 92), ((86407506, 86387445, 0), 127), ((86387445, 5375953884, 0), 134), ((5375953884, 86430159, 0), 143), ((86430159, 1559299643, 0), 162), ((1559299643, 86430101, 0), 163), ((86430101, 5375953895, 0), 195), ((5375953895, 86430097, 0), 199), ((86430097, 86430089, 0), 203), ((86430089, 5375953903, 0), 216), ((5375953903, 86430069, 0), 226), ((86430069, 86430030, 0), 233), ('GOAL', 86430030, 233), ('GOAL', 86430030, None), ('GOAL', 86430030, None), ('GOAL', 86430030, None)]
7	[((86439311, 4289645014, 0), 0), ('GOAL', 4289645014, None), ('GOAL', 4289645014, None), ('GOAL', 4289645014, None), ('GOAL', 4289645014, None), ('GOAL', 4289645014, None), ('GOAL', 4289645014, None), ('GOAL', 4289645014, None), ('GOAL', 4289645014, None), ('GOAL', 4289645014, None), ('GOAL', 4289645014, None), ('GOAL', 4289645014, None), ('GOAL', 4289645014, None), ('GOAL', 4289645014, None), ('GOAL', 4289645014, None), ('GOAL', 4289645014, None)]
8	[((86553744, 86469147, 0), 0), ((86469147, 86553744, 0), 9), ((86553744, 86457029, 0), 18), ((86457029, 86457003, 0), 26), ((86457003, 86456921, 0), 60), ((86456921, 86420803, 0), 65), ((86420803, 86518909, 0), 77), ((86518909, 86417963, 0), 89), ((86417963, 5382279682, 0), 98), ((5382279682, 86518871, 0), 102), ((86518871, 86422213, 0), 110), ((86422213, 86431781, 0), 124), ((86431781, 86431780, 0), 131), ((86431780, 86431774, 0), 139), ((86431774, 86431770, 0), 144), ((86431770, 86431764, 0), 147), ((86431764, 86527899, 0), 154), ((86527899, 86527905, 0), 164), ((86527905, 86527931, 0), 166), ((86527931, 86527935, 0), 199), ((86527935, 86409420, 0), 201), ((86409420, 5375953920, 0), 204), ((5375953920, 5375954121, 0), 206), ((5375954121, 86484968, 0), 209), ('GOAL', 86484968, 209), ('GOAL', 86484968, None), ('GOAL', 86484968, None), ('GOAL', 86484968, None), ('GOAL', 86484968, None), ('GOAL', 86484968, None)]
9	[((86456820, 86456816, 0), 0), ((86456816, 86500395, 0), 28), ((86500395, 86500385, 0), 30), ((86500385, 86500381, 0), 45), ((86500381, 86509510, 0), 52), ((86509510, 86506025, 0), 64), ((86506025, 86509582, 0), 87), ((86509582, 86511736, 0), 112), ((86511736, 86606038, 0), 123), ((86606038, 86616644, 0), 164), ((86616644, 86444231, 0), 176), ((86444231, 86444182, 0), 179), ((86444182, 86444139, 0), 200), ((86444139, 86471107, 0), 208), ((86471107, 86471091, 0), 219), ((86471091, 86500303, 0), 224), ((86500303, 86398387, 0), 233), ((86398387, 86421566, 0), 240), ((86421566, 86500246, 0), 267), ('GOAL', 86500246, 267), ('GOAL', 86500246, None), ('GOAL', 86500246, None)]
