0	[((86543971, 86543942, 0), 0), ((86543942, 86534890, 0), 17), ((86534890, 86542880, 0), 20), ((86542880, 86440705, 0), 23), ((86440705, 86460515, 0), 26), ((86460515, 86551593, 0), 27), ((86551593, 86480945, 0), 31), ((86480945, 86426293, 0), 32), ((86426293, 86551599, 0), 34), ((86551599, 86509633, 0), 40), ((86509633, 86569027, 0), 45), ((86569027, 86455619, 0), 50), ((86455619, 86454577, 0), 55), ((86454577, 86586142, 0), 83), ((86586142, 86498532, 0), 85), ((86498532, 86509357, 0), 90), ((86509357, 86506464, 0), 129), ((86506464, 86503644, 0), 137), ((86503644, 86441465, 0), 138), ((86441465, 86509371, 0), 142), ((86509371, 86509375, 0), 150), ((86509375, 86499341, 0), 152), ((86499341, 86430211, 0), 162), ((86430211, 86430197, 0), 168), ((86430197, 86430193, 0), 197), ((86430193, 86407506, 0), 208), ((86407506, 86387445, 0), 211), ((86387445, 5375953884, 0), 216), ((5375953884, 86430159, 0), 225), ((86430159, 1559299643, 0), 244), ((1559299643, 86430101, 0), 246), ((86430101, 5375953895, 0), 277), ((5375953895, 86430097, 0), 281), ((86430097, 86430089, 0), 286), ((86430089, 5375953903, 0), 298), ((5375953903, 86430069, 0), 308), ((86430069, 86430030, 0), 315), ('GOAL', 86430030, 315)]
1	[((86464927, 86459812, 0), 0), ((86459812, 86427724, 0), 3), ((86427724, 86426010, 0), 5), ((86426010, 86459822, 0), 7), ((86459822, 86373049, 0), 13), ((86373049, 86544186, 0), 19), ((86544186, 86455419, 0), 21), ((86455419, 86551647, 0), 24), ((86551647, 86596033, 0), 40), ((86596033, 86519861, 0), 50), ((86519861, 86486530, 0), 58), ((86486530, 86519892, 0), 79), ((86519892, 86519898, 0), 82), ((86519898, 86508220, 0), 86), ((86508220, 4687298814, 0), 94), ((4687298814, 86430364, 0), 115), ((86430364, 86430380, 0), 120), ((86430380, 86414245, 0), 140), ((86414245, 86430386, 0), 150), ((86430386, 86430395, 0), 155), ((86430395, 86376907, 0), 162), ((86376907, 86430418, 0), 165), ((86430418, 86376920, 0), 171), ((86376920, 86430424, 0), 173), ((86430424, 86554346, 0), 177), ((86554346, 86594931, 0), 189), ((86594931, 86538570, 0), 204), ((86538570, 86379067, 0), 221), ((86379067, 86379042, 0), 228), ((86379042, 86432105, 0), 230), ((86432105, 86406781, 0), 236), ((86406781, 86430492, 0), 315), ((86430492, 86432131, 0), 319), ((86432131, 86431158, 0), 322), ((86431158, 86413439, 0), 355), ((86413439, 86375113, 0), 362), ('GOAL', 86375113, 362)]
2	[((86510315, 86510313, 0), 0), ((86510313, 86552385, 0), 1), ((86552385, 86443929, 0), 4), ((86443929, 86422198, 0), 12), ((86422198, 86596033, 0), 16), ((86596033, 86519861, 0), 23), ((86519861, 86486530, 0), 31), ((86486530, 86519892, 0), 52), ((86519892, 86519898, 0), 55), ((86519898, 86508220, 0), 59), ((86508220, 4687298814, 0), 67), ((4687298814, 86430364, 0), 88), ((86430364, 86430380, 0), 93), ((86430380, 86414245, 0), 113), ((86414245, 86430386, 0), 123), ((86430386, 86430395, 0), 128), ((86430395, 86376907, 0), 135), ((86376907, 86430418, 0), 138), ((86430418, 86376920, 0), 144), ((86376920, 86430424, 0), 146), ((86430424, 86554346, 0), 150), ((86554346, 86594931, 0), 162), ((86594931, 86538570, 0), 176), ((86538570, 86379067, 0), 188), ((86379067, 86379042, 0), 196), ((86379042, 86432105, 0), 197), ((86432105, 86406781, 0), 201), ((86406781, 86430492, 0), 263), ((86430492, 86432131, 0), 267), ((86432131, 86431158, 0), 269), ((86431158, 86413439, 0), 302), ((86413439, 86375113, 0), 309), ('GOAL', 86375113, 309)]
3	[((86606421, 86539345, 0), 0), ((86539345, 86575429, 0), 3), ((86575429, 86606471, 0), 25), ((86606471, 86515007, 0), 38), ((86515007, 86578462, 0), 41), ((86578462, 86534143, 0), 47), ((86534143, 86476447, 0), 50), ((86476447, 86466239, 0), 51), ((86466239, 86593323, 0), 56), ((86593323, 86421537, 0), 57), ((86421537, 86492287, 0), 60), ((86492287, 86471937, 0), 67), ((86471937, 86595713, 0), 71), ((86595713, 86593845, 0), 75), ((86593845, 86495630, 0), 76), ((86495630, 86606520, 0), 78), ((86606520, 86585553, 0), 82), ((86585553, 86435629, 0), 85), ((86435629, 86416075, 0), 88), ((86416075, 86479779, 0), 97), ((86479779, 86430226, 0), 102), ((86430226, 86430211, 0), 115), ((86430211, 86430197, 0), 141), ((86430197, 86430193, 0), 165), ((86430193, 86407506, 0), 176), ((86407506, 86387445, 0), 179), ((86387445, 5375953884, 0), 184), ((5375953884, 86430159, 0), 193), ((86430159, 1559299643, 0), 212), ((1559299643, 86430101, 0), 214), ((86430101, 5375953895, 0), 245), ((5375953895, 86430097, 0), 249), ((86430097, 86430089, 0), 253), ((86430089, 5375953903, 0), 266), ((5375953903, 86430069, 0), 276), ((86430069, 86430030, 0), 283), ('GOAL', 86430030, 283)]
4	[((86606540, 86543907, 0), 0), ((86543907, 86561329, 0), 9), ((86561329, 86606538, 0), 12), ((86606538, 5736546795, 0), 14), ((5736546795, 5736546794, 0), 15), ((5736546794, 5736547323, 0), 20), ((5736547323, 5736546811, 0), 21), ((5736546811, 86430226, 0), 23), ((86430226, 86430211, 0), 26), ((86430211, 86430197, 0), 52), ((86430197, 86430193, 0), 72), ((86430193, 86407506, 0), 83), ((86407506, 86387445, 0), 86), ((86387445, 5375953884, 0), 88), ((5375953884, 86430159, 0), 96), ((86430159, 1559299643, 0), 115), ((1559299643, 86430101, 0), 117), ((86430101, 5375953895, 0), 148), ((5375953895, 86430097, 0), 152), ((86430097, 86430089, 0), 157), ((86430089, 5375953903, 0), 169), ((5375953903, 86430069, 0), 180), ((86430069, 86430030, 0), 186), ('GOAL', 86430030, 186)]
5	[((86510267, 86640829, 0), 0), ((86640829, 86510267, 0), 6), ((86510267, 86510261, 0), 9), ((86510261, 86595935, 0), 13), ((86595935, 86568639, 0), 18), ((86568639, 86595929, 0), 21), ((86595929, 86426479, 0), 25), ((86426479, 86445612, 0), 29), ((86445612, 86541688, 0), 34), ((86541688, 5386875947, 0), 35), ((5386875947, 5386875938, 0), 49), ((5386875938, 86431857, 0), 54), ((86431857, 86431869, 0), 57), ((86431869, 86575614, 0), 65), ((86575614, 86438506, 0), 70), ((86438506, 86457907, 0), 78), ((86457907, 86457852, 0), 91), ((86457852, 86474341, 0), 100), ((86474341, 86375459, 0), 106), ((86375459, 86518814, 0), 117), ((86518814, 86518812, 0), 124), ((86518812, 86430233, 0), 127), ((86430233, 86430228, 0), 163), ((86430228, 5736546757, 0), 188), ((5736546757, 5736546751, 0), 191), ((5736546751, 86430226, 0), 193), ((86430226, 86430211, 0), 208), ((86430211, 86430197, 0), 272), ((86430197, 86430193, 0), 324), ((86430193, 86407506, 0), 335), ((86407506, 86387445, 0), 338), ((86387445, 5375953884, 0), 345), ((5375953884, 86430159, 0), 354), ((86430159, 1559299643, 0), 373), ((1559299643, 86430101, 0), 374), ((86430101, 5375953895, 0), 406), ((5375953895, 86430097, 0), 410), ((86430097, 86430089, 0), 414), ((86430089, 5375953903, 0), 427), ((5375953903, 86430069, 0), 437), ((86430069, 86430030, 0), 444), ('GOAL', 86430030, 444)]
6	[((86431763, 86499646, 0), 0), ((86499646, 86509471, 0), 3), ((86509471, 86520613, 0), 7), ((86520613, 5375954124, 0), 18), ((5375954124, 86431726, 0), 31), ((86431726, 86431730, 0), 42), ((86431730, 86431719, 0), 43), ((86431719, 86431708, 0), 55), ((86431708, 86416948, 0), 60), ((86416948, 3604344025, 0), 86), ((3604344025, 86431672, 0), 97), ((86431672, 86431629, 0), 100), ((86431629, 86431620, 0), 118), ((86431620, 86431619, 0), 125), ((86431619, 86431607, 0), 126), ((86431607, 86382046, 0), 133), ((86382046, 5393400967, 0), 139), ((5393400967, 5393400955, 0), 162), ((5393400955, 86431098, 0), 173), ((86431098, 86416934, 0), 177), ('GOAL', 86416934, 177)]
7	[((86588237, 86484915, 0), 0), ((86484915, 86484921, 0), 6), ((86484921, 86538258, 0), 16), ((86538258, 86470693, 0), 28), ((86470693, 86445395, 0), 31), ((86445395, 86595935, 0), 34), ((86595935, 86568639, 0), 39), ((86568639, 86595929, 0), 41), ((86595929, 86426479, 0), 45), ((86426479, 86445612, 0), 50), ((86445612, 86541688, 0), 55), ((86541688, 5386875947, 0), 56), ((5386875947, 5386875938, 0), 70), ((5386875938, 86431857, 0), 75), ((86431857, 86431869, 0), 78), ((86431869, 86575614, 0), 86), ((86575614, 86438506, 0), 92), ((86438506, 86457907, 0), 99), ((86457907, 86457852, 0), 113), ((86457852, 86474341, 0), 122), ((86474341, 86375459, 0), 128), ((86375459, 86518814, 0), 139), ((86518814, 86518812, 0), 151), ((86518812, 86430233, 0), 154), ((86430233, 86430228, 0), 190), ((86430228, 5736546757, 0), 218), ((5736546757, 5736546751, 0), 221), ((5736546751, 86430226, 0), 223), ((86430226, 86430211, 0), 238), ((86430211, 86430197, 0), 303), ((86430197, 86430193, 0), 359), ((86430193, 86407506, 0), 370), ((86407506, 86387445, 0), 373), ((86387445, 5375953884, 0), 379), ((5375953884, 86430159, 0), 388), ((86430159, 1559299643, 0), 407), ((1559299643, 86430101, 0), 409), ((86430101, 5375953895, 0), 440), ((5375953895, 86430097, 0), 444), ((86430097, 86430089, 0), 449), ((86430089, 5375953903, 0), 461), ((5375953903, 86430069, 0), 472), ((86430069, 86430030, 0), 478), ('GOAL', 86430030, 478)]
8	[((86606520, 86495630, 0), 0), ((86495630, 86606520, 0), 5), ((86606520, 86585553, 0), 10), ((86585553, 86435629, 0), 13), ((86435629, 86416075, 0), 16), ((86416075, 86479779, 0), 24), ((86479779, 86430226, 0), 30), ((86430226, 86430211, 0), 42), ((86430211, 86430197, 0), 68), ((86430197, 86430193, 0), 88), ((86430193, 86407506, 0), 99), ((86407506, 86387445, 0), 102), ((86387445, 5375953884, 0), 106), ((5375953884, 86430159, 0), 115), ((86430159, 1559299643, 0), 134), ((1559299643, 86430101, 0), 135), ((86430101, 5375953895, 0), 167), ((5375953895, 86430097, 0), 171), ((86430097, 86430089, 0), 175), ((86430089, 5375953903, 0), 188), ((5375953903, 86430069, 0), 198), ((86430069, 86430030, 0), 205), ('GOAL', 86430030, 205)]
9	[((86471019, 86439486, 0), 0), ((86439486, 86439504, 0), 4), ((86439504, 86439511, 0), 13), ((86439511, 86416967, 0), 19), ((86416967, 86439569, 0), 29), ((86439569, 86431672, 0), 32), ((86431672, 86431629, 0), 38), ((86431629, 86431620, 0), 56), ((86431620, 86431619, 0), 62), ((86431619, 86431607, 0), 64), ((86431607, 86382046, 0), 71), ((86382046, 5393400967, 0), 77), ((5393400967, 5393400955, 0), 100), ((5393400955, 86431098, 0), 111), ((86431098, 86416934, 0), 114), ('GOAL', 86416934, 114)]
