0	[((86504315, 5375954121, 0), 0), ((5375954121, 5375953920, 0), 11), ((5375953920, 86409420, 0), 17), ((86409420, 86527935, 0), 21), ((86527935, 86527931, 0), 26), ((86527931, 86527905, 0), 30), ((86527905, 5375954123, 0), 50), ((5375954123, 5375954124, 0), 75), ((5375954124, 86431726, 0), 76), ((86431726, 86431730, 0), 88), ((86431730, 86431719, 0), 89), ((86431719, 86431708, 0), 101), ((86431708, 86416948, 0), 105), ((86416948, 3604344025, 0), 132), ((3604344025, 86431672, 0), 143), ((86431672, 86431629, 0), 145), ((86431629, 86431620, 0), 164), ((86431620, 86431619, 0), 170), ((86431619, 86431607, 0), 172), ((86431607, 86382046, 0), 179), ((86382046, 5393400967, 0), 185), ((5393400967, 5393400955, 0), 207), ((5393400955, 86431098, 0), 217), ((86431098, 86416934, 0), 221), ('GOAL', 86416934, 221)]
1	[((86588237, 86484915, 0), 0), ((86484915, 86484914, 0), 10), ((86484914, 86436036, 0), 11), ((86436036, 86484911, 0), 14), ((86484911, 86484910, 0), 21), ((86484910, 86460105, 0), 23), ((86460105, 86484897, 0), 27), ((86484897, 86457029, 0), 29), ((86457029, 86457003, 0), 37), ((86457003, 86456921, 0), 56), ((86456921, 86420803, 0), 59), ((86420803, 86518909, 0), 73), ((86518909, 86417963, 0), 81), ((86417963, 5382279682, 0), 86), ((5382279682, 86518871, 0), 89), ((86518871, 5382279678, 0), 103), ((5382279678, 86499546, 0), 116), ((86499546, 86417805, 0), 148), ((86417805, 86499543, 0), 154), ((86499543, 86480450, 0), 156), ((86480450, 86499536, 0), 164), ((86499536, 86499531, 0), 169), ((86499531, 86499509, 0), 174), ((86499509, 86519748, 0), 180), ((86519748, 5382279690, 0), 182), ((5382279690, 86431730, 0), 184), ((86431730, 86431719, 0), 202), ((86431719, 86431708, 0), 213), ((86431708, 86416948, 0), 218), ((86416948, 3604344025, 0), 245), ((3604344025, 86431672, 0), 255), ((86431672, 86431629, 0), 258), ((86431629, 86431620, 0), 277), ((86431620, 86431619, 0), 283), ((86431619, 86431607, 0), 285), ((86431607, 86382046, 0), 292), ((86382046, 5393400967, 0), 297), ((5393400967, 5393400955, 0), 320), ((5393400955, 86431098, 0), 330), ((86431098, 86416934, 0), 333), ('GOAL', 86416934, 333)]
2	[((86473058, 86513537, 0), 0), ((86513537, 86442300, 0), 1), ((86442300, 86442308, 0), 4), ((86442308, 86442320, 0), 6), ((86442320, 86630356, 0), 17), ((86630356, 86542114, 0), 24), ((86542114, 86456928, 0), 31), ((86456928, 86441722, 0), 46), ((86441722, 86441739, 0), 54), ((86441739, 86441749, 0), 84), ((86441749, 86456921, 0), 94), ((86456921, 86420803, 0), 97), ((86420803, 86518909, 0), 114), ((86518909, 86417963, 0), 122), ((86417963, 5382279682, 0), 127), ((5382279682, 86518871, 0), 130), ((86518871, 86422213, 0), 145), ((86422213, 86431781, 0), 161), ((86431781, 86431780, 0), 168), ((86431780, 86431774, 0), 175), ((86431774, 86520605, 0), 181), ((86520605, 86499646, 0), 185), ((86499646, 86509471, 0), 194), ((86509471, 86520613, 0), 203), ((86520613, 5375954124, 0), 209), ((5375954124, 86431726, 0), 234), ((86431726, 86431730, 0), 245), ((86431730, 86431719, 0), 246), ((86431719, 86431708, 0), 258), ((86431708, 86416948, 0), 263), ((86416948, 3604344025, 0), 290), ((3604344025, 86431672, 0), 300), ((86431672, 86431629, 0), 303), ((86431629, 86431620, 0), 322), ((86431620, 86431619, 0), 328), ((86431619, 86431607, 0), 330), ((86431607, 86382046, 0), 337), ((86382046, 5393400967, 0), 342), ((5393400967, 5393400955, 0), 365), ((5393400955, 86431098, 0), 375), ((86431098, 86416934, 0), 378), ('GOAL', 86416934, 378)]
3	[((86500504, 86428039, 0), 0), ((86428039, 86500504, 0), 3), ((86500504, 86500507, 0), 13), ((86500507, 86475909, 0), 16), ((86475909, 86500519, 0), 29), ((86500519, 86478801, 0), 30), ((86478801, 86500520, 0), 31), ((86500520, 86500526, 0), 36), ((86500526, 86470948, 0), 41), ((86470948, 86500542, 0), 52), ((86500542, 86500549, 0), 62), ((86500549, 86500560, 0), 67), ((86500560, 86500568, 0), 93), ((86500568, 86435311, 0), 104), ((86435311, 86500578, 0), 106), ((86500578, 86473650, 0), 122), ((86473650, 86500587, 0), 127), ((86500587, 86422929, 0), 132), ((86422929, 86445402, 0), 141), ((86445402, 86439002, 0), 145), ((86439002, 86430452, 0), 148), ((86430452, 86430447, 0), 163), ((86430447, 86594929, 0), 165), ((86594929, 86594931, 0), 175), ((86594931, 86538570, 0), 178), ((86538570, 86379067, 0), 185), ((86379067, 86379042, 0), 192), ((86379042, 86432105, 0), 195), ((86432105, 86406781, 0), 198), ((86406781, 86430492, 0), 259), ((86430492, 86432131, 0), 263), ((86432131, 86431158, 0), 266), ((86431158, 86413439, 0), 299), ((86413439, 86375113, 0), 307), ('GOAL', 86375113, 307)]
4	[((86616830, 86478255, 0), 0), ((86478255, 86382627, 0), 1), ((86382627, 86520732, 0), 13), ((86520732, 86520734, 0), 14), ((86520734, 86520746, 0), 15), ((86520746, 86506050, 0), 19), ((86506050, 86520753, 0), 23), ((86520753, 86520755, 0), 26), ((86520755, 86509080, 0), 27), ((86509080, 86451372, 0), 32), ((86451372, 86520767, 0), 40), ((86520767, 86477498, 0), 41), ((86477498, 86520770, 0), 45), ((86520770, 86520777, 0), 51), ('GOAL', 86520777, 51)]
5	[((86484660, 86484674, 0), 0), ((86484674, 86484660, 0), 4), ((86484660, 86417903, 0), 8), ((86417903, 86542114, 0), 19), ((86542114, 86456928, 0), 29), ((86456928, 86441722, 0), 42), ((86441722, 86441739, 0), 50), ((86441739, 86441749, 0), 80), ((86441749, 86456921, 0), 90), ((86456921, 86420803, 0), 93), ((86420803, 86518909, 0), 111), ((86518909, 86417963, 0), 119), ((86417963, 5382279682, 0), 124), ((5382279682, 86518871, 0), 126), ((86518871, 86422213, 0), 141), ((86422213, 86431781, 0), 157), ((86431781, 86431780, 0), 165), ((86431780, 86431774, 0), 172), ((86431774, 86520605, 0), 177), ((86520605, 86499646, 0), 181), ((86499646, 86509471, 0), 190), ((86509471, 86520613, 0), 199), ((86520613, 5375954124, 0), 205), ((5375954124, 86431726, 0), 230), ((86431726, 86431730, 0), 241), ((86431730, 86431719, 0), 243), ((86431719, 86431708, 0), 255), ((86431708, 86416948, 0), 259), ((86416948, 3604344025, 0), 286), ((3604344025, 86431672, 0), 296), ((86431672, 86431629, 0), 299), ((86431629, 86431620, 0), 318), ((86431620, 86431619, 0), 324), ((86431619, 86431607, 0), 326), ((86431607, 86382046, 0), 333), ((86382046, 5393400967, 0), 338), ((5393400967, 5393400955, 0), 361), ((5393400955, 86431098, 0), 371), ((86431098, 86416934, 0), 374), ('GOAL', 86416934, 374)]
6	[((86407506, 5386545569, 0), 0), ((5386545569, 86407506, 0), 1), ((86407506, 86387445, 0), 59), ((86387445, 5375953884, 0), 61), ((5375953884, 86430159, 0), 70), ((86430159, 1559299643, 0), 89), ((1559299643, 86430101, 0), 90), ((86430101, 5375953895, 0), 122), ((5375953895, 86430097, 0), 126), ((86430097, 86430089, 0), 130), ((86430089, 5375953903, 0), 143), ((5375953903, 86430069, 0), 153), ((86430069, 86430030, 0), 160), ('GOAL', 86430030, 160)]
7	[((86439958, 86439962, 0), 0), ((86439962, 86439958, 0), 4), ((86439958, 86549907, 0), 12), ((86549907, 86479441, 0), 18), ((86479441, 86431980, 0), 48), ((86431980, 86431990, 0), 53), ((86431990, 86431997, 0), 64), ((86431997, 5406929331, 0), 74), ((5406929331, 86432015, 0), 83), ((86432015, 86432019, 0), 88), ((86432019, 86432023, 0), 89), ((86432023, 86432036, 0), 94), ((86432036, 86432045, 0), 102), ((86432045, 86432074, 0), 112), ((86432074, 86432084, 0), 141), ((86432084, 86432101, 0), 152), ((86432101, 86432105, 0), 164), ((86432105, 86406781, 0), 169), ((86406781, 86430492, 0), 222), ((86430492, 86432131, 0), 226), ((86432131, 86431158, 0), 229), ((86431158, 86413439, 0), 262), ((86413439, 86375113, 0), 271), ('GOAL', 86375113, 271)]
8	[((5600735599, 86575168, 0), 0), ((86575168, 86508306, 0), 12), ((86508306, 86466788, 0), 34), ((86466788, 86431956, 0), 43), ((86431956, 86431970, 0), 55), ((86431970, 86431978, 0), 69), ((86431978, 86431980, 0), 85), ((86431980, 86431990, 0), 87), ((86431990, 86431997, 0), 99), ((86431997, 5406929331, 0), 110), ((5406929331, 86432015, 0), 119), ((86432015, 86432019, 0), 124), ((86432019, 86432023, 0), 125), ((86432023, 86432036, 0), 130), ((86432036, 86432045, 0), 138), ((86432045, 86432074, 0), 148), ((86432074, 86432084, 0), 177), ((86432084, 86432101, 0), 188), ((86432101, 86432105, 0), 200), ((86432105, 86406781, 0), 204), ((86406781, 86430492, 0), 270), ((86430492, 86432131, 0), 274), ((86432131, 86431158, 0), 276), ((86431158, 86413439, 0), 309), ((86413439, 86375113, 0), 318), ('GOAL', 86375113, 318)]
9	[((5578516768, 86455377, 0), 0), ((86455377, 86470716, 0), 5), ((86470716, 86470720, 0), 7), ((86470720, 86470726, 0), 9), ((86470726, 86470733, 0), 11), ((86470733, 86508424, 0), 26), ((86508424, 86508420, 0), 29), ((86508420, 86484420, 0), 33), ((86484420, 86508407, 0), 37), ((86508407, 86426504, 0), 46), ((86426504, 86426497, 0), 49), ((86426497, 86426495, 0), 65), ((86426495, 86431937, 0), 67), ((86431937, 86431956, 0), 105), ((86431956, 86431970, 0), 130), ((86431970, 86431978, 0), 143), ((86431978, 86431980, 0), 159), ((86431980, 86431990, 0), 161), ((86431990, 86431997, 0), 173), ((86431997, 5406929331, 0), 183), ((5406929331, 86432015, 0), 192), ((86432015, 86432019, 0), 197), ((86432019, 86432023, 0), 198), ((86432023, 86432036, 0), 203), ((86432036, 86432045, 0), 211), ((86432045, 86432074, 0), 221), ((86432074, 86432084, 0), 250), ((86432084, 86432101, 0), 261), ((86432101, 86432105, 0), 273), ((86432105, 86406781, 0), 275), ((86406781, 86430492, 0), 362), ((86430492, 86432131, 0), 366), ((86432131, 86431158, 0), 368), ((86431158, 86413439, 0), 401), ((86413439, 86375113, 0), 410), ('GOAL', 86375113, 410)]
